"","auth","piece","line"
"0","mori","ama.txt","尼"
"1","mori","ama.txt","DAT FLEESCH"
"2","mori","ama.txt","グスタアフ・ヰイドGustav Wied"
"3","mori","ama.txt","森林太郎訳"
"4","mori","ama.txt",""
"5","mori","ama.txt","-------------------------------------------------------"
"6","mori","ama.txt","【テキスト中に現れる記号について】"
"7","mori","ama.txt",""
"8","mori","ama.txt","《》：ルビ"
"9","mori","ama.txt","（例）午食"
"10","mori","ama.txt",""
"11","mori","ama.txt","｜：ルビの付く文字列の始まりを特定する記号"
"12","mori","ama.txt","（例）其｜詞"
"13","mori","ama.txt",""
"14","mori","ama.txt","：入力者注主に外字の説明や、傍点の位置の指定"
"15","mori","ama.txt","（数字は、JIS X 0213の面区点番号またはUnicode、底本のページと行数）"
"16","mori","ama.txt","（例）※"
"17","mori","ama.txt",""
"18","mori","ama.txt","／＼：二倍の踊り字（「く」を縦に長くしたような形の繰り返し記号）"
"19","mori","ama.txt","（例）いろ／＼"
"20","mori","ama.txt","＊濁点付きの二倍の踊り字は「／″＼」"
"21","mori","ama.txt","-------------------------------------------------------"
"22","mori","ama.txt",""
"23","mori","ama.txt","ブレドガアデで午食をして来た帰道である。"
"24","mori","ama.txt","牧師をしてゐる兄と己とである。"
"25","mori","ama.txt","兄はユウトランドで富饒なヱイレあたりに就職したいので、其運動に市中へ出て来た。"
"26","mori","ama.txt","ところが大臣が機嫌好く話を聞いてくれたので、兄はひどく喜んでゐる。"
"27","mori","ama.txt","牧師でなくては喜ばれぬ程喜んでゐる。"
"28","mori","ama.txt","兄は絶えず手をこすつて、同じ事を繰り返して言ふ。"
"29","mori","ama.txt","牧師でなくては繰り返されぬ程繰り返して言ふ。"
"30","mori","ama.txt","「ねえ、ヨハンネス。"
"31","mori","ama.txt","これからあの竪町の内へ往つて、ラゴプス鳥を食べよう。"
"32","mori","ama.txt","ラゴプス鳥を。"
"33","mori","ama.txt","ワクチニウムの実を添へてラゴプス鳥を食べよう。"
"34","mori","ama.txt","」"
"35","mori","ama.txt","こんな事を言つて歩いてゐると、尼が二人向うから来た。"
"36","mori","ama.txt","一人の年上の方は、外国へ輸出するために肥えさせたやうに肉が附いて、太くなつてゐる。"
"37","mori","ama.txt","今一人は年が若くて、色が白くて、背がすらりと高くて、天国から来た天使のやうな顔をしてゐる。"
"38","mori","ama.txt",""
"39","mori","ama.txt","我々と摩れ違ふ時、二人の尼は目を隠さうとした。"
"40","mori","ama.txt","すらりとしてゐる方にはそれが出来た。"
"41","mori","ama.txt","太つた方は下を視るには視たが、垂れた上瞼の下から、半分おこつたやうな、半分気味を悪く思ふやうな目をして、横ざまに己の顔を見た。"
"42","mori","ama.txt",""
"43","mori","ama.txt","「あ。"
"44","mori","ama.txt","いつかの二人だつた。"
"45","mori","ama.txt","」己はかう云つて兄の臂を掴んだ。"
"46","mori","ama.txt",""
"47","mori","ama.txt","「誰だつたと云ふのかい。"
"48","mori","ama.txt","」"
"49","mori","ama.txt","「まあ、聞いて下さい。"
"50","mori","ama.txt","あなたの、その尊い口にも唾の涌くやうな話なのです。"
"51","mori","ama.txt","あの鍛冶屋町を知つてゐるでせう。"
"52","mori","ama.txt","」"
"53","mori","ama.txt","「うん。"
"54","mori","ama.txt","まだお上のお役をしてゐた時、あそこで日の入を見てゐたことが度々あるよ。"
"55","mori","ama.txt","ひどく寂しい所だ。"
"56","mori","ama.txt","」"
"57","mori","ama.txt","「それに乳母が大勢集まる所です。"
"58","mori","ama.txt","」"
"59","mori","ama.txt","「己の往く頃はさうでもなかつたよ。"
"60","mori","ama.txt","己の往く頃は。"
"61","mori","ama.txt","」"
"62","mori","ama.txt","「まあ、聞いて下さい。"
"63","mori","ama.txt","わたしが鍛冶屋町を発見したのは、去年の春でした。"
"64","mori","ama.txt","実際あなたの云ふ通、寂しい所で、鳥の声が聞える。"
"65","mori","ama.txt","鵠がゐる。"
"66","mori","ama.txt","尼さん達が通るのです。"
"67","mori","ama.txt","長い黒い列を作つて通るのです。"
"68","mori","ama.txt","石炭の丸を緒に貫いたやうな工合ですね。"
"69","mori","ama.txt","年上のと若いのと並んで行くのもある。"
"70","mori","ama.txt","年上のが二人で、若いのを一人連れて行くのもある。"
"71","mori","ama.txt","若いの二人を、年上のが一人で連れて行くのもある。"
"72","mori","ama.txt","兎に角若いの二人切で行くと云ふことはありません。"
"73","mori","ama.txt","若いうちはいろ／＼な誘惑がありますからね。"
"74","mori","ama.txt","」"
"75","mori","ama.txt","「さうだとも。"
"76","mori","ama.txt","肉は弱いもので。"
"77","mori","ama.txt","」"
"78","mori","ama.txt","「肉がですか。"
"79","mori","ama.txt","何も肉が、外のあらゆる物に比べて、特別に悪いと云ふ訳でもありますまい。"
"80","mori","ama.txt","」"
"81","mori","ama.txt","「己はそんな問題に就いてお前と議論したくはないよ。"
"82","mori","ama.txt","」"
"83","mori","ama.txt","「さうでせうとも。"
"84","mori","ama.txt","御尤です。"
"85","mori","ama.txt","そこで兎に角鍛冶屋町を尼さん達が大勢通るのです。"
"86","mori","ama.txt","朝も昼も晩も通るのです。"
"87","mori","ama.txt","それが皆フランスを話します。"
"88","mori","ama.txt","どれもどれもまづさ加減の競争をしてゐるやうなフランスですね。"
"89","mori","ama.txt","丁度其頃わたしはヘツケル先生と手紙の取遣をしてゐました。"
"90","mori","ama.txt","ヘツケル先生は御存じでせう。"
"91","mori","ama.txt","」"
"92","mori","ama.txt","「あのダアヰニストのヘツケルぢやないのかい。"
"93","mori","ama.txt","」"
"94","mori","ama.txt","「無論さうです。"
"95","mori","ama.txt","ダアヰニストですとも。"
"96","mori","ama.txt","わたしはこんな事を問ひに遣つてゐました。"
"97","mori","ama.txt","若し人間と猩々と交合させたら、其間に子が出来て、それが生存するだらうかと。"
"98","mori","ama.txt","まあ、兄いさん、黙つて聞いてゐて下さい。"
"99","mori","ama.txt","それが生存するだらうかと云ふ事と、それからそれが生存したら、人間と猩々とが同一の祖先を有すると云ふ一番明瞭な証拠ではあるまいかと云ふ事と、この二つを問ひに遣つたのです。"
"100","mori","ama.txt","わたしはひどく此問題に熱中してゐたものですから、往来を誰が通らうと、大抵そんな事は構はずにゐました。"
"101","mori","ama.txt","わたしは鍛冶屋町の道傍に腰を掛けて、そんな問題に就いて沈思してゐました。"
"102","mori","ama.txt","或日の事、丁度エナのヘツケル先生の所から手紙が来て、こんな事が云つてありました。"
"103","mori","ama.txt","さう云ふ試験を実行するには、随分困難な事情もあらうと思ふが、それは問題外として、よしや其試験が出来て生存するに堪へる子が生れたとしても、先生自己の意見では、それで問題の核心に肉薄し得たものとは認められないと云ふのですね。"
"104","mori","ama.txt","其点はわたし先生と大いに所見を殊にしてゐたのです。"
"105","mori","ama.txt","わたしは。"
"106","mori","ama.txt","」"
"107","mori","ama.txt","兄は己を抑制するやうに、手を己の臂の上に置いた。"
"108","mori","ama.txt","「ねえ、お前。"
"109","mori","ama.txt","お前の今言つてゐる事には、大いに詩人的空想が手伝つてゐるのだらうね。"
"110","mori","ama.txt","己はさうありたいと思ふのだが。"
"111","mori","ama.txt","」"
"112","mori","ama.txt","「いゝえ。"
"113","mori","ama.txt","大違です。"
"114","mori","ama.txt","なんなら内で先生の手紙を見せて上げませう。"
"115","mori","ama.txt","」"
"116","mori","ama.txt","「でも、人間と猩々とが。"
"117","mori","ama.txt","」"
"118","mori","ama.txt","「いいえ。"
"119","mori","ama.txt","さう大した懸隔はないのです。"
"120","mori","ama.txt","それよりかもつと。"
"121","mori","ama.txt","」"
"122","mori","ama.txt","「それは褻涜と云ふものだ。"
"123","mori","ama.txt","」"
"124","mori","ama.txt","「さうでせうか。"
"125","mori","ama.txt","わたしなんぞは敢て自ら其任に当つても好い積です。"
"126","mori","ama.txt","」"
"127","mori","ama.txt","「もう馬鹿な事をよせよ。"
"128","mori","ama.txt","」"
"129","mori","ama.txt","「でも、あなたはお分かりにならないか知れませんが、一体科学が。"
"130","mori","ama.txt","」"
"131","mori","ama.txt","「もうよせ。"
"132","mori","ama.txt","己は其問題をさう敷衍して見たくはないのだ。"
"133","mori","ama.txt","」"
"134","mori","ama.txt","「そんならよします。"
"135","mori","ama.txt","兎に角わたしはさう云ふ事を考へて、あの芝生の広場から最初に曲つた角の小家の辺で、日なたぼつこりをしてゐました。"
"136","mori","ama.txt","もう尼さん達が幾組もわたしの前を通り過ぎました。"
"137","mori","ama.txt","併しわたしは只何やらはつきりしない、黒い物が、砂の上を音もせずにすべつて行つたとしか感ぜなかつたのです。"
"138","mori","ama.txt","すると突然或声が耳に入つて、わたしは沈思の中から醒覚しました。"
"139","mori","ama.txt","其｜詞は、『それからシリアのアンチオツフス王の所を出て、地中海の岸に沿うて、今一度』と云つたのです。"
"140","mori","ama.txt","何も其詞には変つた事はなかつたのですが、其声がわたしの胸にこたへたのです。"
"141","mori","ama.txt","まあ、なんと云ふ声でせう。"
"142","mori","ama.txt","いかにも打ち明けたやうな、子供らしい、無邪気な、まあ、五月頃の山毛欅の木の緑の中で、鳥が歌ふやうな声なのですね。"
"143","mori","ama.txt","わたしが目を挙げて見ると、尼さんが二人前を通つてゐるのです。"
"144","mori","ama.txt","一人は若くて、一人は年を取つてゐます。"
"145","mori","ama.txt","年を取つた方はわたしの知つた顔です。"
"146","mori","ama.txt","色が蒼くて、太つて、眉毛が一本もなくつて、小さい、鋭い、茶いろな目をしてゐるのです。"
"147","mori","ama.txt","若い方は、それまでつひぞ見たことのなかつた顔です。"
"148","mori","ama.txt","なんとも云へない、可哀らしい顔なのですね。"
"149","mori","ama.txt","ところがわたしがさう気が附いた時には、もう二人はわたしの掛けたベンチの傍を通り過ぎて、わたしに背を向けて歩いてゐます。"
"150","mori","ama.txt","実は、兄いさん、わたし今少しで口笛を吹く所でした。"
"151","mori","ama.txt","さうしたらわたしの方を振り返つて見る筈でしたからね。"
"152","mori","ama.txt","併しわたしは吹きませんでした。"
"153","mori","ama.txt","一体わたしはなんでも思つた事を、すぐに実行すると云ふ事はないのです。"
"154","mori","ama.txt","いつでも決断を段々に積み貯へて行くと云ふ風なのです。"
"155","mori","ama.txt","其代には時期が来ると、それが一頓に爆発します。"
"156","mori","ama.txt","」"
"157","mori","ama.txt","「その若い女はどんな様子だつたのだい。"
"158","mori","ama.txt","」兄も問題に興味を感じて来たらしい。"
"159","mori","ama.txt",""
"160","mori","ama.txt","「さあ。"
"161","mori","ama.txt","其時すぐにはわたしも、どんな様子だと、すぐには思ひ浮べることが出来ませんでした。"
"162","mori","ama.txt","わたしには只目の前に其女の唇がちらついてゐました。"
