"","auth","piece","line"
"0","sakaguchi","shukkemonogatari.txt","出家物語"
"1","sakaguchi","shukkemonogatari.txt","坂口安吾"
"2","sakaguchi","shukkemonogatari.txt",""
"3","sakaguchi","shukkemonogatari.txt","-------------------------------------------------------"
"4","sakaguchi","shukkemonogatari.txt","【テキスト中に現れる記号について】"
"5","sakaguchi","shukkemonogatari.txt",""
"6","sakaguchi","shukkemonogatari.txt","《》：ルビ"
"7","sakaguchi","shukkemonogatari.txt","（例）屡々"
"8","sakaguchi","shukkemonogatari.txt",""
"9","sakaguchi","shukkemonogatari.txt","：入力者注主に外字の説明や、傍点の位置の指定"
"10","sakaguchi","shukkemonogatari.txt","（数字は、JIS X 0213の面区点番号、または底本のページと行数）"
"11","sakaguchi","shukkemonogatari.txt","（例）※か"
"12","sakaguchi","shukkemonogatari.txt",""
"13","sakaguchi","shukkemonogatari.txt","／＼：二倍の踊り字（「く」を縦に長くしたような形の繰り返し記号）"
"14","sakaguchi","shukkemonogatari.txt","（例）グニャ／＼"
"15","sakaguchi","shukkemonogatari.txt","-------------------------------------------------------"
"16","sakaguchi","shukkemonogatari.txt",""
"17","sakaguchi","shukkemonogatari.txt","幸吉の叔母さんに煙草雑貨屋を営んでいる婆さんがあって、御近所に三十五の品の良い未亡人がいるから、見合いをしてみなさい、と言う。"
"18","sakaguchi","shukkemonogatari.txt","インテリで美人で、三十ぐらいにしか見えない。"
"19","sakaguchi","shukkemonogatari.txt","会社の事務員をして二人の子供を女手で育てゝいるが、浮いた噂もない。"
"20","sakaguchi","shukkemonogatari.txt","幸吉にはモッタイない人だけれども、あるとき叔母さんに、事務員じゃ暮しが苦しいから、オデン屋の小さい店がもちたい、と言った。"
"21","sakaguchi","shukkemonogatari.txt","それで、ふと気がついて、"
"22","sakaguchi","shukkemonogatari.txt","「私の甥がオデン屋をしているから、そこで働いてみちゃ、どうですか。"
"23","sakaguchi","shukkemonogatari.txt","マーケットの小屋を借りるたって二万三万はかゝりますし、素人がいきなりやれるものでもありませんよ。"
"24","sakaguchi","shukkemonogatari.txt","私の甥といったって、もう五十ですけど、戦災で女房子供をなくしちゃって、どうですか、奥さん、いっそ、一緒になッちゃア。"
"25","sakaguchi","shukkemonogatari.txt","こう云っちゃ、なんですけど、この節は氏も素性もありゃしませんわよ。"
"26","sakaguchi","shukkemonogatari.txt","学問があったって、お金がもうかるわけじゃなし、あの野郎なんざ、二十年から屋台のオデン車をひっぱって歩きやがって、いくらのカセギもないくせに大酒はのみやがる、酔っ払って、のたくり廻りやがる。"
"27","sakaguchi","shukkemonogatari.txt","カミサンと餓鬼どもはヒドイ目にあったものですよ。"
"28","sakaguchi","shukkemonogatari.txt","それがあなた、戦争からこっち、菜ッパの切れッパシに猫のモツなんか入れて並べておきゃ幾つお鍋の山をつんでも売り切れちゃうんだから、アレヨアレヨというもんですよ。"
