"","auth","piece","line"
"0","akutagawa","hiroshitono_mondo.txt","比呂志との問答"
"1","akutagawa","hiroshitono_mondo.txt","芥川龍之介"
"2","akutagawa","hiroshitono_mondo.txt",""
"3","akutagawa","hiroshitono_mondo.txt","-------------------------------------------------------"
"4","akutagawa","hiroshitono_mondo.txt","【テキスト中に現れる記号について】"
"5","akutagawa","hiroshitono_mondo.txt",""
"6","akutagawa","hiroshitono_mondo.txt","《》：ルビ"
"7","akutagawa","hiroshitono_mondo.txt","（例）鼠"
"8","akutagawa","hiroshitono_mondo.txt","-------------------------------------------------------"
"9","akutagawa","hiroshitono_mondo.txt",""
"10","akutagawa","hiroshitono_mondo.txt","僕は鼠になつて逃げるらあ。"
"11","akutagawa","hiroshitono_mondo.txt",""
"12","akutagawa","hiroshitono_mondo.txt","ぢや、お父さんは猫になるから好い。"
"13","akutagawa","hiroshitono_mondo.txt",""
"14","akutagawa","hiroshitono_mondo.txt","そうすりやこつちは熊になつちまふ。"
"15","akutagawa","hiroshitono_mondo.txt",""
"16","akutagawa","hiroshitono_mondo.txt","熊になりや虎になつて追つかけるぞ。"
"17","akutagawa","hiroshitono_mondo.txt",""
"18","akutagawa","hiroshitono_mondo.txt","何だ、虎なんぞ。"
"19","akutagawa","hiroshitono_mondo.txt","ライオンになりや何でもないや。"
"20","akutagawa","hiroshitono_mondo.txt",""
"21","akutagawa","hiroshitono_mondo.txt","ぢやお父さんは龍になつてライオンを食つてしまふ。"
"22","akutagawa","hiroshitono_mondo.txt",""
"23","akutagawa","hiroshitono_mondo.txt","龍？（少し困つた顔をしてゐたが、突然）好いや、僕はスサノヲ尊になつて退治しちまふから。"
"24","akutagawa","hiroshitono_mondo.txt",""
"25","akutagawa","hiroshitono_mondo.txt",""
"26","akutagawa","hiroshitono_mondo.txt",""
"27","akutagawa","hiroshitono_mondo.txt",""
"28","akutagawa","hiroshitono_mondo.txt","底本：「筑摩全集類聚芥川龍之介全集第四巻」筑摩書房"
"29","akutagawa","hiroshitono_mondo.txt","1971（昭和46）年6月5日初版第1刷発行"
"30","akutagawa","hiroshitono_mondo.txt","1979（昭和54）年4月10日初版第11刷発行"
"31","akutagawa","hiroshitono_mondo.txt","入力：土屋隆"
"32","akutagawa","hiroshitono_mondo.txt","校正：松永正敏"
"33","akutagawa","hiroshitono_mondo.txt","2007年6月26日作成"
"34","akutagawa","hiroshitono_mondo.txt","青空文庫作成ファイル："
"35","akutagawa","hiroshitono_mondo.txt","このファイルは、インターネットの図書館、青空文庫（http://www.aozora.gr.jp/）で作られました。"
"36","akutagawa","hiroshitono_mondo.txt","入力、校正、制作にあたったのは、ボランティアの皆さんです。"
"37","akutagawa","hiroshitono_mondo.txt",""
