"","auth","piece","line"
"0","akutagawa","onigokko.txt","鬼ごつこ"
"1","akutagawa","onigokko.txt","芥川龍之介"
"2","akutagawa","onigokko.txt",""
"3","akutagawa","onigokko.txt","-------------------------------------------------------"
"4","akutagawa","onigokko.txt","【テキスト中に現れる記号について】"
"5","akutagawa","onigokko.txt",""
"6","akutagawa","onigokko.txt","《》：ルビ"
"7","akutagawa","onigokko.txt","（例）丁度"
"8","akutagawa","onigokko.txt",""
"9","akutagawa","onigokko.txt","：入力者注主に外字の説明や、傍点の位置の指定"
"10","akutagawa","onigokko.txt","（数字は、JIS X 0213の面区点番号、または底本のページと行数）"
"11","akutagawa","onigokko.txt","（例）※ひ"
"12","akutagawa","onigokko.txt","-------------------------------------------------------"
"13","akutagawa","onigokko.txt",""
"14","akutagawa","onigokko.txt","彼は或町の裏に年下の彼女と鬼ごつこをしてゐた。"
"15","akutagawa","onigokko.txt","まだあたりは明るいものの、丁度町角の街燈には瓦斯のともる時分だつた。"
"16","akutagawa","onigokko.txt",""
"17","akutagawa","onigokko.txt","「ここまで来い。"
"18","akutagawa","onigokko.txt","」"
"19","akutagawa","onigokko.txt","彼は楽々と逃げながら、鬼になつて来る彼女を振りかへつた。"
"20","akutagawa","onigokko.txt","彼女は彼を見つめたまま、一生懸命に追ひかけて来た。"
"21","akutagawa","onigokko.txt","彼はその顔を眺めた時、妙に真剣な顔をしてゐるなと思つた。"
"22","akutagawa","onigokko.txt",""
"23","akutagawa","onigokko.txt","その顔は可也長い間、彼の心に残つてゐた。"
"24","akutagawa","onigokko.txt","が、年月の流れるのにつれ、いつかすつかり消えてしまつた。"
"25","akutagawa","onigokko.txt",""
"26","akutagawa","onigokko.txt","それから二十年ばかりたつた後、彼は雪国の汽車の中に偶然、彼女とめぐり合つた。"
"27","akutagawa","onigokko.txt","窓の外が暗くなるのにつれ、沾めつた靴や外套の※ひが急に身にしみる時分だつた。"
"28","akutagawa","onigokko.txt",""
"29","akutagawa","onigokko.txt","「暫くでしたね。"
"30","akutagawa","onigokko.txt","」"
"31","akutagawa","onigokko.txt","彼は巻煙草を銜へながら、（それは彼が同志と一しよに刑務所を出た三日目だつた。"
"32","akutagawa","onigokko.txt","）ふと彼女の顔へ目を注いだ。"
"33","akutagawa","onigokko.txt","近頃夫を失つた彼女は熱心に彼女の両親や兄弟のことを話してゐた。"
"34","akutagawa","onigokko.txt","彼はその顔を眺めた時、妙に真剣な顔をしてゐるなと思つた。"
"35","akutagawa","onigokko.txt","と同時にいつの間にか十二歳の少年の心になつてゐた。"
"36","akutagawa","onigokko.txt",""
"37","akutagawa","onigokko.txt","彼等は今は結婚して或郊外に家を持つてゐる。"
"38","akutagawa","onigokko.txt","が、彼はその時以来、妙に真剣な彼女の顔を一度も目のあたりに見たことはなかつた。"
"39","akutagawa","onigokko.txt",""
"40","akutagawa","onigokko.txt","（大正一五・一二・一）"
"41","akutagawa","onigokko.txt",""
"42","akutagawa","onigokko.txt",""
"43","akutagawa","onigokko.txt",""
"44","akutagawa","onigokko.txt","底本：「筑摩全集類聚芥川龍之介全集第四巻」筑摩書房"
"45","akutagawa","onigokko.txt","1971（昭和46）年6月5日初版第1刷発行"
"46","akutagawa","onigokko.txt","1979（昭和54）年4月10日初版第11刷発行"
"47","akutagawa","onigokko.txt","入力：土屋隆"
"48","akutagawa","onigokko.txt","校正：松永正敏"
"49","akutagawa","onigokko.txt","2007年6月26日作成"
"50","akutagawa","onigokko.txt","青空文庫作成ファイル："
"51","akutagawa","onigokko.txt","このファイルは、インターネットの図書館、青空文庫（http://www.aozora.gr.jp/）で作られました。"
"52","akutagawa","onigokko.txt","入力、校正、制作にあたったのは、ボランティアの皆さんです。"
"53","akutagawa","onigokko.txt",""
