"","auth","piece","line"
"0","akutagawa","shujuno_kotobano_jo.txt","「侏儒の言葉」の序"
"1","akutagawa","shujuno_kotobano_jo.txt","芥川龍之介"
"2","akutagawa","shujuno_kotobano_jo.txt",""
"3","akutagawa","shujuno_kotobano_jo.txt","-------------------------------------------------------"
"4","akutagawa","shujuno_kotobano_jo.txt","【テキスト中に現れる記号について】"
"5","akutagawa","shujuno_kotobano_jo.txt",""
"6","akutagawa","shujuno_kotobano_jo.txt","《》：ルビ"
"7","akutagawa","shujuno_kotobano_jo.txt","（例）蔓草"
"8","akutagawa","shujuno_kotobano_jo.txt",""
"9","akutagawa","shujuno_kotobano_jo.txt","：入力者注主に外字の説明や、傍点の位置の指定"
"10","akutagawa","shujuno_kotobano_jo.txt","（例）芥川龍之介"
"11","akutagawa","shujuno_kotobano_jo.txt","-------------------------------------------------------"
"12","akutagawa","shujuno_kotobano_jo.txt",""
"13","akutagawa","shujuno_kotobano_jo.txt","「侏儒の言葉」は必しもわたしの思想を傳へるものではない。"
"14","akutagawa","shujuno_kotobano_jo.txt","唯わたしの思想の變化を時々窺はせるのに過ぎぬものである。"
"15","akutagawa","shujuno_kotobano_jo.txt","一本の草よりも一すぢの蔓草、――しかもその蔓草は幾すぢも蔓を伸ばしてゐるかも知れない。"
"16","akutagawa","shujuno_kotobano_jo.txt",""
"17","akutagawa","shujuno_kotobano_jo.txt","芥川龍之介"
"18","akutagawa","shujuno_kotobano_jo.txt",""
"19","akutagawa","shujuno_kotobano_jo.txt",""
"20","akutagawa","shujuno_kotobano_jo.txt",""
"21","akutagawa","shujuno_kotobano_jo.txt","底本：「芥川龍之介全集第九卷」岩波書店"
"22","akutagawa","shujuno_kotobano_jo.txt","1978（昭和53）年4月24日初版発行"
"23","akutagawa","shujuno_kotobano_jo.txt","1983（昭和58）年1月20日第2刷発行"
"24","akutagawa","shujuno_kotobano_jo.txt","初出：「侏儒の言葉」文藝春秋社出版部"
"25","akutagawa","shujuno_kotobano_jo.txt","1927（昭和2）年12月6日初版発行"
"26","akutagawa","shujuno_kotobano_jo.txt","入力：高柳典子"
"27","akutagawa","shujuno_kotobano_jo.txt","校正：多羅尾伴内"
"28","akutagawa","shujuno_kotobano_jo.txt","2003年6月29日作成"
"29","akutagawa","shujuno_kotobano_jo.txt","青空文庫作成ファイル："
"30","akutagawa","shujuno_kotobano_jo.txt","このファイルは、インターネットの図書館、青空文庫（http://www.aozora.gr.jp/）で作られました。"
"31","akutagawa","shujuno_kotobano_jo.txt","入力、校正、制作にあたったのは、ボランティアの皆さんです。"
"32","akutagawa","shujuno_kotobano_jo.txt",""
