"","auth","piece","line"
"0","akutagawa","otomino_teiso.txt","お富の貞操"
"1","akutagawa","otomino_teiso.txt","芥川龍之介"
"2","akutagawa","otomino_teiso.txt",""
"3","akutagawa","otomino_teiso.txt","-------------------------------------------------------"
"4","akutagawa","otomino_teiso.txt","【テキスト中に現れる記号について】"
"5","akutagawa","otomino_teiso.txt",""
"6","akutagawa","otomino_teiso.txt","《》：ルビ"
"7","akutagawa","otomino_teiso.txt","（例）午過ぎだつた"
"8","akutagawa","otomino_teiso.txt",""
"9","akutagawa","otomino_teiso.txt","｜：ルビの付く文字列の始まりを特定する記号"
"10","akutagawa","otomino_teiso.txt","（例）上野｜界隈"
"11","akutagawa","otomino_teiso.txt",""
"12","akutagawa","otomino_teiso.txt","：入力者注主に外字の説明や、傍点の位置の指定"
"13","akutagawa","otomino_teiso.txt","（数字は、JIS X 0213の面区点番号、または底本のページと行数）"
"14","akutagawa","otomino_teiso.txt","（例）※々"
"15","akutagawa","otomino_teiso.txt","-------------------------------------------------------"
"16","akutagawa","otomino_teiso.txt",""
"17","akutagawa","otomino_teiso.txt","一"
"18","akutagawa","otomino_teiso.txt",""
"19","akutagawa","otomino_teiso.txt","明治元年五月十四日の午過ぎだつた。"
"20","akutagawa","otomino_teiso.txt","「官軍は明日夜の明け次第、東叡山彰義隊を攻撃する。"
"21","akutagawa","otomino_teiso.txt","上野｜界隈の町家のものは※々何処へでも立ち退いてしまへ。"
"22","akutagawa","otomino_teiso.txt","」――さう云ふ達しのあつた午過ぎだつた。"
"23","akutagawa","otomino_teiso.txt","下谷町二丁目の小間物店、古河屋政兵衛の立ち退いた跡には、台所の隅の蚫貝の前に大きい牡の三毛猫が一匹静かに香箱をつくつてゐた。"
"24","akutagawa","otomino_teiso.txt",""
"25","akutagawa","otomino_teiso.txt","戸をしめ切つた家の中は勿論午過ぎでもまつ暗だつた。"
"26","akutagawa","otomino_teiso.txt","人音も全然聞えなかつた。"
"27","akutagawa","otomino_teiso.txt","唯耳にはひるものは連日の雨の音ばかりだつた。"
"28","akutagawa","otomino_teiso.txt","雨は見えない屋根の上へ時々急に降り注いでは、何時か又中空へ遠のいて行つた。"
"29","akutagawa","otomino_teiso.txt","猫はその音の高まる度に、琥珀色の眼をまん円にした。"
"30","akutagawa","otomino_teiso.txt","竈さへわからない台所にも、この時だけは無気味な燐光が見えた。"
"31","akutagawa","otomino_teiso.txt","が、ざあつと云ふ雨音以外に何も変化のない事を知ると、猫はやはり身動きもせずもう一度眼を糸のやうにした。"
"32","akutagawa","otomino_teiso.txt",""
"33","akutagawa","otomino_teiso.txt","そんな事が何度か繰り返される内に、猫はとうとう眠つたのか、眼を明ける事もしなくなつた。"
"34","akutagawa","otomino_teiso.txt","しかし雨は不相変急になつたり静まつたりした。"
"35","akutagawa","otomino_teiso.txt","八つ、八つ半、――時はこの雨音の中にだんだん日の暮へ移つて行つた。"
"36","akutagawa","otomino_teiso.txt",""
"37","akutagawa","otomino_teiso.txt","すると七つに迫つた時、猫は何かに驚いたやうに突然眼を大きくした。"
"38","akutagawa","otomino_teiso.txt","同時に耳も立てたらしかつた。"
"39","akutagawa","otomino_teiso.txt","が、雨は今までよりも遙かに小降りになつてゐた。"
"40","akutagawa","otomino_teiso.txt","往来を馳せ過ぎる駕籠舁きの声、――その外には何も聞えなかつた。"
"41","akutagawa","otomino_teiso.txt","しかし数秒の沈黙の後、まつ暗だつた台所は何時の間にかぼんやり明るみ始めた。"
"42","akutagawa","otomino_teiso.txt","狭い板の間を塞いだ竈、蓋のない水瓶の水光り、荒神の松、引き窓の綱、――そんな物も順々に見えるやうになつた。"
"43","akutagawa","otomino_teiso.txt","猫は愈不安さうに、戸の明いた水口を睨みながら、のそりと大きい体を起した。"
"44","akutagawa","otomino_teiso.txt",""
"45","akutagawa","otomino_teiso.txt","この時この水口の戸を開いたのは、いや戸を開いたばかりではない、腰障子もしまひに明けたのは、濡れ鼠になつた乞食だつた。"
"46","akutagawa","otomino_teiso.txt","彼は古い手拭をかぶつた首だけ前へ伸ばしたなり、少時は静かな家のけはひにぢつと耳を澄ませてゐた。"
