"","auth","piece","line"
"0","akutagawa","geijutsu_sonota.txt","芸術その他"
"1","akutagawa","geijutsu_sonota.txt","芥川龍之介"
"2","akutagawa","geijutsu_sonota.txt",""
"3","akutagawa","geijutsu_sonota.txt","-------------------------------------------------------"
"4","akutagawa","geijutsu_sonota.txt","【テキスト中に現れる記号について】"
"5","akutagawa","geijutsu_sonota.txt",""
"6","akutagawa","geijutsu_sonota.txt","《》：ルビ"
"7","akutagawa","geijutsu_sonota.txt","（例）偸安"
"8","akutagawa","geijutsu_sonota.txt",""
"9","akutagawa","geijutsu_sonota.txt","：入力者注主に外字の説明や、傍点の位置の指定"
"10","akutagawa","geijutsu_sonota.txt","（例）そつのない"
"11","akutagawa","geijutsu_sonota.txt",""
"12","akutagawa","geijutsu_sonota.txt","／＼：二倍の踊り字（「く」を縦に長くしたような形の繰り返し記号）"
"13","akutagawa","geijutsu_sonota.txt","（例）喃々"
"14","akutagawa","geijutsu_sonota.txt","-------------------------------------------------------"
"15","akutagawa","geijutsu_sonota.txt",""
"16","akutagawa","geijutsu_sonota.txt","×"
"17","akutagawa","geijutsu_sonota.txt","芸術家は何よりも作品の完成を期せねばならぬ。"
"18","akutagawa","geijutsu_sonota.txt","さもなければ、芸術に奉仕する事が無意味になつてしまふだらう。"
"19","akutagawa","geijutsu_sonota.txt","たとひ人道的感激にしても、それだけを求めるなら、単に説教を聞く事からも得られる筈だ。"
"20","akutagawa","geijutsu_sonota.txt","芸術に奉仕する以上、僕等の作品の与へるものは、何よりもまづ芸術的感激でなければならぬ。"
"21","akutagawa","geijutsu_sonota.txt","それには唯僕等が作品の完成を期するより外に途はないのだ。"
"22","akutagawa","geijutsu_sonota.txt",""
"23","akutagawa","geijutsu_sonota.txt","×"
"24","akutagawa","geijutsu_sonota.txt","芸術の為の芸術は、一歩を転ずれば芸術遊戯説に堕ちる。"
"25","akutagawa","geijutsu_sonota.txt",""
"26","akutagawa","geijutsu_sonota.txt","人生の為の芸術は、一歩を転ずれば芸術功利説に堕ちる。"
"27","akutagawa","geijutsu_sonota.txt",""
"28","akutagawa","geijutsu_sonota.txt","×"
"29","akutagawa","geijutsu_sonota.txt","完成とは読んでそつのない作品を拵へる事ではない。"
"30","akutagawa","geijutsu_sonota.txt","分化発達した芸術上の理想のそれぞれを完全に実現させる事だ。"
"31","akutagawa","geijutsu_sonota.txt","それがいつも出来なければ、その芸術家は恥ぢなければならぬ。"
"32","akutagawa","geijutsu_sonota.txt","従つて又偉大なる芸術家とは、この完成の領域が最も大規模な芸術家なのだ。"
"33","akutagawa","geijutsu_sonota.txt","一例を挙げればゲエテの如き。"
"34","akutagawa","geijutsu_sonota.txt",""
"35","akutagawa","geijutsu_sonota.txt","×"
"36","akutagawa","geijutsu_sonota.txt","勿論人間は自然の与へた能力上の制限を越える事は出来ぬ。"
"37","akutagawa","geijutsu_sonota.txt","さうかと云つて怠けてゐれば、その制限の所在さへ知らずにしまふ。"
"38","akutagawa","geijutsu_sonota.txt","だから皆ゲエテになる気で、精進する事が必要なのだ。"
"39","akutagawa","geijutsu_sonota.txt","そんな事をきまり悪がつてゐては、何年たつてもゲエテの家の馭者にだつてなれはせぬ。"
"40","akutagawa","geijutsu_sonota.txt","尤もこれからゲエテになりますと吹聴して歩く必要はないが。"
"41","akutagawa","geijutsu_sonota.txt",""
